activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,168313,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(Cl)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL80671,,CHEMBL80671,7.70,1,http://www.openphacts.org/units/Nanomolar,140080,=,1,1,=,,EC50,nM,,20.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,20.0
,169483,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(C(F)(F)F)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL312791,,CHEMBL312791,7.60,1,http://www.openphacts.org/units/Nanomolar,140093,=,1,1,=,,EC50,nM,,25.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,25.0
,169487,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL307728,,CHEMBL307728,7.50,1,http://www.openphacts.org/units/Nanomolar,140088,=,1,1,=,,EC50,nM,,32.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,32.0
,169491,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCCc2noc(-c3ccc(F)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL262981,,CHEMBL262981,7.40,1,http://www.openphacts.org/units/Nanomolar,140097,=,1,1,=,,EC50,nM,,40.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,40.0
,170561,[],CHEMBL760854,Agonist activity against human peroxisome proliferator activated receptor gamma in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL307728,,CHEMBL307728,6.20,0,http://www.openphacts.org/units/Nanomolar,140074,=,1,1,=,,EC50,nM,,630.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,630.0
,170651,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCCc2noc(-c3ccc(Cl)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL305854,,CHEMBL305854,7.60,1,http://www.openphacts.org/units/Nanomolar,140096,=,1,1,=,,EC50,nM,,25.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,25.0
,171903,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(C(C)C)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL80364,,CHEMBL80364,8.40,1,http://www.openphacts.org/units/Nanomolar,140091,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
,173054,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3cccc(F)c3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL80772,,CHEMBL80772,7.00,1,http://www.openphacts.org/units/Nanomolar,140078,=,1,1,=,,EC50,nM,,100.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,100.0
,173059,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccccc1-c1nc(COc2ccc(CC(OC(C)C)C(=O)O)cc2)no1,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL433306,,CHEMBL433306,7.00,1,http://www.openphacts.org/units/Nanomolar,140079,=,1,1,=,,EC50,nM,,100.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,100.0
,173063,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCCc2noc(-c3cccc(C(F)(F)F)c3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL80791,,CHEMBL80791,8.22,1,http://www.openphacts.org/units/Nanomolar,140094,=,1,1,=,,EC50,nM,,6.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6.0
,180434,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCCc2noc(-c3cccc(F)c3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL305723,,CHEMBL305723,8.70,1,http://www.openphacts.org/units/Nanomolar,140085,=,1,1,=,,EC50,nM,,2.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.0
,181652,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(Br)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL310962,,CHEMBL310962,7.50,1,http://www.openphacts.org/units/Nanomolar,140084,=,1,1,=,,EC50,nM,,32.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,32.0
,181656,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(-c3ccc(C(C)(C)C)cc3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL76676,,CHEMBL76676,8.52,1,http://www.openphacts.org/units/Nanomolar,140090,=,1,1,=,,EC50,nM,,3.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3.0
,183119,[],CHEMBL760853,Agonist activity against human Peroxisome proliferator activated receptor gamma receptor in CV-1 cell was determined,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)OC(Cc1ccc(OCc2noc(C3CCCCC3)n2)cc1)C(=O)O,,,CHEMBL1133944,Bioorg. Med. Chem. Lett.,2001,,CHEMBL78476,,CHEMBL78476,6.64,1,http://www.openphacts.org/units/Nanomolar,140087,=,1,1,=,,EC50,nM,,230.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,230.0
,184831,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '18.63', 'le': '0.34', 'lle': '2.78', 'sei': '10.42'}",CHEMBL81248,,CHEMBL81248,8.52,1,http://www.openphacts.org/units/Nanomolar,143606,=,1,1,=,,EC50,nM,,3.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3.0
,186298,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '17.70', 'le': '0.33', 'lle': '2.36', 'sei': '9.90'}",CHEMBL82034,,CHEMBL82034,8.10,0,http://www.openphacts.org/units/Nanomolar,143599,=,1,1,=,,EC50,nM,,8.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,8.0
,189893,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '14.45', 'le': '0.27', 'lle': '1.06', 'sei': '7.84'}",CHEMBL81208,,CHEMBL81208,6.41,0,http://www.openphacts.org/units/Nanomolar,143609,=,1,1,=,,EC50,nM,,390.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,390.0
,191185,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(C2CCCCC2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '19.41', 'le': '0.36', 'lle': '2.88', 'sei': '11.00'}",CHEMBL264385,,CHEMBL264385,9.00,0,http://www.openphacts.org/units/Nanomolar,143604,=,1,1,=,,EC50,nM,,1.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1.0
,194646,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2cccs2)nc1CCOc1ccc(C[C@](C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '18.12', 'le': '0.35', 'lle': '2.60', 'sei': '10.27'}",CHEMBL77502,LY-510929,CHEMBL77502,8.40,1,http://www.openphacts.org/units/Nanomolar,143597,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
,194652,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '15.28', 'le': '0.28', 'lle': '0.75', 'sei': '9.97'}",CHEMBL312717,,CHEMBL312717,8.15,0,http://www.openphacts.org/units/Nanomolar,143600,=,1,1,=,,EC50,nM,,7.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,7.0
,196960,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2cccs2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '17.74', 'le': '0.34', 'lle': '2.42', 'sei': '10.05'}",CHEMBL82602,,CHEMBL82602,8.22,0,http://www.openphacts.org/units/Nanomolar,143598,=,1,1,=,,EC50,nM,,6.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6.0
,197951,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2cccs2)nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '14.92', 'le': '0.29', 'lle': '1.12', 'sei': '8.46'}",CHEMBL79426,,CHEMBL79426,6.92,0,http://www.openphacts.org/units/Nanomolar,143605,=,1,1,=,,EC50,nM,,121.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,121.0
,202932,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '11.21', 'le': '0.21', 'lle': '-1.31', 'sei': '6.85'}",CHEMBL82193,,CHEMBL82193,5.60,0,http://www.openphacts.org/units/Nanomolar,143608,=,1,1,=,,EC50,nM,,2507.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2507.0
,206561,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '14.03', 'le': '0.26', 'lle': '0.68', 'sei': '7.85'}",CHEMBL412371,,CHEMBL412371,6.42,1,http://www.openphacts.org/units/Nanomolar,143607,=,1,1,=,,EC50,nM,,382.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,382.0
,207759,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(Cc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '12.57', 'le': '0.23', 'lle': '0.01', 'sei': '7.03'}",CHEMBL81592,,CHEMBL81592,5.75,0,http://www.openphacts.org/units/Nanomolar,143602,=,1,1,=,,EC50,nM,,1776.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1776.0
,207765,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '13.88', 'le': '0.26', 'lle': '0.42', 'sei': '8.00'}",CHEMBL78529,,CHEMBL78529,6.54,0,http://www.openphacts.org/units/Nanomolar,143603,=,1,1,=,,EC50,nM,,285.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,285.0
,212426,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '15.41', 'le': '0.28', 'lle': '0.82', 'sei': '10.05'}",CHEMBL81676,,CHEMBL81676,8.22,0,http://www.openphacts.org/units/Nanomolar,143610,=,1,1,=,,EC50,nM,,6.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6.0
,220752,[],CHEMBL759727,Transcriptional activation of reporter assay by PPAR gamma receptor in CV-1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(C2CCCCC2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1,,,CHEMBL1148303,J. Med. Chem.,2004,"{'bei': '17.36', 'le': '0.32', 'lle': '1.93', 'sei': '9.84'}",CHEMBL309882,,CHEMBL309882,8.05,0,http://www.openphacts.org/units/Nanomolar,143601,=,1,1,=,,EC50,nM,,9.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,9.0
,266579,[],CHEMBL760857,Agonistic transcriptional activity in CV-1 cells expressing Gal4-PPAR gamma chimera,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Oc1cccc(CCCN(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)C(=O)COc2ccc(Cl)c(Cl)c2)c1)C(=O)O,,,CHEMBL1133842,Bioorg. Med. Chem. Lett.,2001,,CHEMBL317424,,CHEMBL317424,7.52,0,http://www.openphacts.org/units/Nanomolar,186997,=,1,1,=,,EC50,nM,,30.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,30.0
,272877,[],CHEMBL760857,Agonistic transcriptional activity in CV-1 cells expressing Gal4-PPAR gamma chimera,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Oc1cccc(CCCN(C(=O)Cc2ccc(C(F)(F)F)cc2)c2cccc(-c3ncon3)c2C2CC2)c1)C(=O)O,,,CHEMBL1133842,Bioorg. Med. Chem. Lett.,2001,,CHEMBL443218,,CHEMBL443218,7.09,0,http://www.openphacts.org/units/Nanomolar,186999,=,1,1,=,,EC50,nM,,81.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,81.0
,272880,[],CHEMBL760857,Agonistic transcriptional activity in CV-1 cells expressing Gal4-PPAR gamma chimera,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Oc1cccc(CCCN(C(=O)COc2ccc(Cl)c(Cl)c2)c2cccc(-c3ncon3)c2C2CC2)c1)C(=O)O,,,CHEMBL1133842,Bioorg. Med. Chem. Lett.,2001,,CHEMBL322690,,CHEMBL322690,6.77,0,http://www.openphacts.org/units/Nanomolar,186998,=,1,1,=,,EC50,nM,,170.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,170.0
,277806,[],CHEMBL760857,Agonistic transcriptional activity in CV-1 cells expressing Gal4-PPAR gamma chimera,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Oc1cccc(CCCN(C(=O)c2ccc(C(F)(F)F)c(C(F)(F)F)c2)c2cccc(-c3ncon3)c2C2CC2)c1)C(=O)O,,,CHEMBL1133842,Bioorg. Med. Chem. Lett.,2001,,CHEMBL101123,,CHEMBL101123,6.50,0,http://www.openphacts.org/units/Nanomolar,186996,=,1,1,=,,EC50,nM,,320.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,320.0
,280160,[],CHEMBL760857,Agonistic transcriptional activity in CV-1 cells expressing Gal4-PPAR gamma chimera,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Oc1cccc(CCCN(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)C(=O)Cc2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1133842,Bioorg. Med. Chem. Lett.,2001,,CHEMBL102004,,CHEMBL102004,8.40,0,http://www.openphacts.org/units/Nanomolar,186995,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
,283646,[],CHEMBL760857,Agonistic transcriptional activity in CV-1 cells expressing Gal4-PPAR gamma chimera,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(Oc1cccc(CCCN(CCOC(=O)c2ccc(N=C=O)cc2)Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)C(=O)O,,,CHEMBL1133842,Bioorg. Med. Chem. Lett.,2001,,CHEMBL318696,,CHEMBL318696,9.30,0,http://www.openphacts.org/units/Nanomolar,186994,=,1,1,=,,EC50,nM,,0.5,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,0.5
,513631,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](C(=O)O)N2CCOCC2)cc1,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL104246,,CHEMBL104246,7.62,1,http://www.openphacts.org/units/Nanomolar,197581,=,1,1,=,,EC50,nM,,24.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,24.0
,518777,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](NS(C)(=O)=O)C(=O)O)cc1,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL105088,,CHEMBL105088,5.58,0,http://www.openphacts.org/units/Nanomolar,197576,=,1,1,=,,EC50,nM,,2600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2600.0
,521419,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL107367,FARGLITAZAR,CHEMBL107367,9.47,1,http://www.openphacts.org/units/Nanomolar,197590,=,1,1,=,,EC50,nM,,0.34,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,0.34
,522730,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,CN[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL104458,,CHEMBL104458,5.30,0,http://www.openphacts.org/units/Nanomolar,197588,=,1,1,=,,EC50,nM,,5000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5000.0
,523988,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL121,ROSIGLITAZONE,CHEMBL121,7.37,1,http://www.openphacts.org/units/Nanomolar,197586,=,1,1,=,,EC50,nM,,43.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,43.0
,525295,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](C(=O)O)N2CCCCC2)cc1,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL431448,,CHEMBL431448,6.86,0,http://www.openphacts.org/units/Nanomolar,197582,=,1,1,=,,EC50,nM,,138.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,138.0
,526590,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCN[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL321634,,CHEMBL321634,6.62,1,http://www.openphacts.org/units/Nanomolar,197589,=,1,1,=,,EC50,nM,,240.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,240.0
,528013,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,COC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL106666,GW7845,CHEMBL106666,9.15,1,http://www.openphacts.org/units/Nanomolar,197587,=,1,1,=,,EC50,nM,,0.71,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,0.71
,528017,[],CHEMBL761655,Maximal reporter activity against human Peroxisome proliferator activated receptor gamma Gal4 chimeric in transiently transfected CV-1 cells by functional assay.,F,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](C(=O)O)n2cccc2)cc1,,,CHEMBL1133869,Bioorg. Med. Chem. Lett.,2001,,CHEMBL104850,,CHEMBL104850,7.70,0,http://www.openphacts.org/units/Nanomolar,197578,=,1,1,=,,EC50,nM,,20.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,20.0
